SentenceNo,SequenceNo,Speaker,Text
1346,718,RUBIO,"Well, there are some people in Florida upset at me over a joke I made about Florida State, but, what the heck, I want my codename to be Gator."
1347,718,RUBIO,(LAUGHTER)
1348,718,RUBIO,(APPLAUSE)
1349,719,TAPPER,Governor Huckabee.
1350,720,HUCKABEE,I'd go with Duck Hunter.
1351,721,TAPPER,Senator Paul.
1352,722,PAUL,Justice Never Sleeps.
1353,722,PAUL,(LAUGHTER)
1354,723,TAPPER,"That's a mouthful, but OK."
1355,723,TAPPER,(LAUGHTER)
1356,724,TAPPER,"OK, here's the more serious question, Ronald Reagan, the 40th President, used the plane behind you to accomplish a great many things. Perhaps, most notably, to challenge Mikhail Gorbachev to tear down the wall, and ultimately, to make peace with the USSR."
1357,724,TAPPER,How will the world look different once your Air Force One is parked in the hangar of your presidential library?
1358,724,TAPPER,Senator Paul?
1359,725,PAUL,"I met Ronald Reagan as a teenager, and my family, we're big supporters of him when he ran against Gerald Ford. It was a big deal because he was the grassroots, running against the establishment, and I'll never forget that. And, how he stood up and said, you know what, this is something new that our country needs, and our party needs."
1360,725,PAUL,"If I were president, I would try to be one who says, you know what, I'm a Reagan Conservative. I'm someone who believes in peace through strength, and I would try to lead the country in that way knowing that our goal is peace, and that war is the last resort, not the first resort. And, that when we go to war, we go to war in a constitutional way, which means that we have to vote on it, that war is initiated by congress, not by the president, that we go to war electively (ph). That when we go to war, we don't fight with one arm tied behind our back, we fight all out to win, but then we come home."
1361,725,PAUL,(APPLAUSE)
1362,726,HUCKABEE,"At the end of my presidency I would like to believe that the world would be a safe place, and there wouldn't be the threats. not only to the U.S., but to Israel and our allies, because we would have the most incredible well-trained, well-equipped, well- prepared military in the history of mankind. And they would know that the commander-in-chief would never send them to a mission without all the resources necessary, but people wouldn't bully us anymore. Because they would know that that would be an invitation to their destruction."
1363,726,HUCKABEE,"Domestically, we would be operating under a tax system that eliminated the IRS. People wouldn't be punished for their work, and for what they produced."
1364,726,HUCKABEE,"And life would be really deemed precious. Abortion would be no more. It would be as much of a scourge in our past as slavery is. And we would have a peaceful country, where people respected each other and people respected law enforcement. And we would focus on cures."
1365,726,HUCKABEE,"And we would make this country not only safe from our enemies without, but safe from the enemies within. And it would be a good place to raise our kids and our grandkids."
1366,726,HUCKABEE,(APPLAUSE)
1367,727,RUBIO,"One of the things that made Ronald Reagan a great president, is that he understood that America was a unique nation, like any other that had existed throughout human history. He knew it was founded on universal principles that were powerful, the dignity of all people, human rights, the rights of all to live in freedom and liberty, and choose their own path in life. He didn't just believe it, he acted on it. That's why bringing down communism was so important to him. If I'm honored with the opportunity to be president, I hope that our Air Force One will fly, first and foremost, to our allies; in Israel, in South Korea, and Japan. They know we stand with them. That America can be counted on."
1368,727,RUBIO,"It would also fly to China, not just to meet with our enemies, not just to meet with those adversaries of ours that are there, but also to meet with those that aspire to freedom and liberty within China. I would even invite them to my inauguration."
1369,727,RUBIO,"We would also fly into Moscow and into Russia. And not just meet with the leaders of Russia, but also meet with those who aspire to freedom and liberty in Russia. And ultimately, I hope that my Air Force One, if I become president, will one day land in a free Cuba, where its people can choose its leaders and its own destiny."
1370,727,RUBIO,(APPLAUSE)
1371,728,CRUZ,Ronald Reagan believed in America.
1372,728,CRUZ,"If I'm elected president our friends and allies across the globe will know that we stand with them. the bust of Winston Churchill will be back in the Oval Office, and the American embassy in Israel will be in Jerusalem."
1373,728,CRUZ,"Enemies across this world will know the United States is not to be trifled with. ISIS will be defeated. We will have a president willing to utter the words, ""radical Islamic terrorism,"" and the Ayatollah Khamenei will understand that he will never, ever, ever acquire nuclear weapons."
1374,728,CRUZ,"Here at home, we'll reignite the promise of America. Young people coming out of school, with student loans up to their eyeballs, will find instead of no jobs, two, three, four, five job opportunities."
1375,728,CRUZ,"How will that happen? Through tax reform. We'll pass a simple flat tax and abolish the IRS. And through regulatory reform, we will repeal every word of Obamacare."
1376,728,CRUZ,"You want to know what I'll do as president? It is real simple. We'll kill the terrorists, we'll repeal Obamacare, and we will defend the Constitution, every single word of it."
1377,728,CRUZ,(APPLAUSE)
1378,729,CARSON,"Well, you know, I was a radical Democrat before I started listening to Ronald Reagan. And he didn't sound like what they said Republicans were."
1379,729,CARSON,"He sounded logical. And I hope that I sound logical also. Because when I look at what is going on with the United States of America, I see a lot of things that are not logical."
1380,729,CARSON,"I see us allowing people to divide us, when in fact our strength is in our unity. I see people exercising the most irresponsible fiscal habits that anyone could possibly do. And hiding it from the American people, so that the majority of people have no idea what our financial situation is."
1381,729,CARSON,"So, when someone comes along and says, free college, free phones, free this and that, and the other, they say, ""wow, that's nice,"" having no idea that they're destabilizing our position. And I think also that Ronald Reagan was a master at understanding that a pinnacle nation has to be a nation that leads."
1382,729,CARSON,"If we learn to lead in the Middle East right now, a coalition will form behind us, but never they do it if we just sit there and talk about it."
1383,729,CARSON,Real leadership is what I would hopefully bring to America.
1384,729,CARSON,(APPLAUSE)
1385,730,TRUMP,"If I become president, we will do something really special. We will make this country greater than ever before. We'll have more jobs. We'll have more of everything."
1386,730,TRUMP,"We were discussing disease, we were discussing all sorts of things tonight, many of which will just be words, it will just pass on. I don't want to say politicians, all talk, no action. But a lot of what we talked about is words and it will be forgotten very quickly."
1387,730,TRUMP,"If I'm president, many of the things that we discussed tonight will not be forgotten. We'll find solutions. And the world will respect us. They will respect us like never before. And it will be actually a friendlier world."
1388,730,TRUMP,"And I have to say, it is a great honor to be here tonight."
